YDR451C	YDR451C	YHP1	One of two homeobox transcriptional repressors (see also Yox1p), that bind to Mcm1p and to early cell cycle box (ECB) elements of cell cycle regulated genes, thereby restricting ECB-mediated transcription to the M/G1 interval
YJR068W	YJR068W	RFC2	Subunit of heteropentameric Replication factor C (RF-C), which is a DNA binding protein and ATPase that acts as a clamp loader of the proliferating cell nuclear antigen (PCNA) processivity factor for DNA polymerases delta and epsilon
YKL011C	YKL011C	CCE1	Mitochondrial cruciform cutting endonuclease, cleaves Holliday junctions formed during recombination of mitochondrial DNA
YKR011C	YKR011C	YKR011C	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the nucleus
YPL011C	YPL011C	TAF3	TFIID subunit (47 kDa), involved in promoter binding and RNA polymerase II transcription initiation
YPL138C	YPL138C	SPP1	Subunit of COMPASS (Set1C), a complex which methylates histone H3 on lysine 4 and is required in telomeric transcriptional silencing; interacts with Orc2p; PHD finger domain protein similar to human CGBP, an unmethylated CpG binding protein
YDL226C	YDL226C	GCS1	ADP-ribosylation factor GTPase activating protein (ARF GAP), involved in ER-Golgi transport; shares functional similarity with Glo3p
YKR070W	YKR070W	YKR070W	Putative protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies
YNL007C	YNL007C	SIS1	Type II HSP40 co-chaperone that interacts with the HSP70 protein Ssa1p; not functionally redundant with Ydj1p due to due to substrate specificity; shares similarity with bacterial DnaJ proteins
YBR145W	YBR145W	ADH5	Alcohol dehydrogenase isoenzyme V; involved in ethanol production
YDL107W	YDL107W	MSS2	Peripherally bound inner membrane protein of the mitochondrial matrix involved in membrane insertion of C-terminus of Cox2p, interacts genetically and physically with Cox18p
YIL122W	YIL122W	POG1	Nuclear chromatin-associated protein of unknown function; overexpression promotes recovery from pheromone induced arrest and suppresses the stress sensitivity caused by a mutation in the E3 ubiquitin ligase Rsp5p; binds upstream of BAR1 and cell cycle-related genes; potential Cdc28p substrate; SBF regulated
YJR060W	YJR060W	CBF1	Dual function helix-loop-helix protein; binds the motif CACRTG present at several sites including MET gene promoters and centromere DNA element I (CDEI); affects nucleosome positioning at this motif; associates with other transcription factors such as Met4p and Isw1p to mediate transcriptional activation or repression; associates with kinetochore proteins and required for efficient chromosome segregation
YNL164C	YNL164C	IBD2	Component of the BUB2-dependent spindle checkpoint pathway, interacts with Bfa1p and functions upstream of Bub2p and Bfa1p
YNL231C	YNL231C	PDR16	Phosphatidylinositol transfer protein (PITP) controlled by the multiple drug resistance regulator Pdr1p, localizes to lipid particles and microsomes, controls levels of various lipids, may regulate lipid synthesis, homologous to Pdr17p
YHR203C	YHR203C	RPS4B	Protein component of the small (40S) ribosomal subunit; identical to Rps4Ap and has similarity to rat S4 ribosomal protein
YDL065C	YDL065C	PEX19	Chaperone and import receptor for newly-synthesized class I peroxisomal membrane proteins (PMPs), binds PMPs in the cytoplasm and delivers them to the peroxisome for subsequent insertion into the peroxisomal membrane
YDR214W	YDR214W	AHA1	Co-chaperone that binds to Hsp82p and activates its ATPase activity; similar to Hch1p; expression is regulated by stresses such as heat shock
YDR279W	YDR279W	RNH202	Ribonuclease H2 subunit, required for RNase H2 activity; related to human AGS2 that causes Aicardi-Goutieres syndrome
YJR043C	YJR043C	POL32	Third subunit of DNA polymerase delta, involved in chromosomal DNA replication; required for error-prone DNA synthesis in the presence of DNA damage and processivity; interacts with Hys2p, PCNA (Pol30p), and Pol1p
YLR270W	YLR270W	DCS1	Non-essential hydrolase involved in mRNA decapping, may function in a feedback mechanism to regulate deadenylation, contains pyrophosphatase activity and a HIT (histidine triad) motif; interacts with neutral trehalase Nth1p
YNL264C	YNL264C	PDR17	Phosphatidylinositol transfer protein (PITP), downregulates Plb1p-mediated turnover of phosphatidylcholine, found in the cytosol and microsomes, homologous to Pdr16p, deletion affects phospholipid composition
YNL274C	YNL274C	GOR1	Glyoxylate reductase; null mutation results in increased biomass after diauxic shift; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies
YLR426W	YLR426W	TDA5	Putative protein of unknown function; detected in highly purified mitochondria in high-throughput studies; proposed to be involved in resistance to mechlorethamine and streptozotocin; null mutant sensitive to expression of top1-T722A allele
YGL001C	YGL001C	ERG26	C-3 sterol dehydrogenase, catalyzes the second of three steps required to remove two C-4 methyl groups from an intermediate in ergosterol biosynthesis
YMR315W	YMR315W	YMR315W	Protein with NADP(H) oxidoreductase activity; transcription is regulated by Stb5p in response to NADPH depletion induced by diamide; promoter contains a putative Stb5p binding site
YNL084C	YNL084C	END3	EH domain-containing protein involved in endocytosis, actin cytoskeletal organization and cell wall morphogenesis; forms a complex with Sla1p and Pan1p
YPR129W	YPR129W	SCD6	Protein containing an Lsm domain; negatively regulates translation initiation via 48S preinitiation complex assembly; may bind RNA and have a role in RNA processing; overproduction suppresses null mutation in clathrin heavy chain gene CHC1
YBR034C	YBR034C	HMT1	Nuclear SAM-dependent mono- and asymmetric arginine dimethylating methyltransferase that modifies hnRNPs, including Npl3p and Hrp1p, affecting their activity and nuclear export; methylates U1 snRNP protein Snp1p and ribosomal protein Rps2p
YGL039W	YGL039W	YGL039W	Oxidoreductase shown to reduce carbonyl compounds to chiral alcohols
YKR071C	YKR071C	DRE2	Conserved component of an early step in the cytosolic Fe-S protein assembly (CIA) machinery; contains an Fe-S cluster that receives electrons from NADPH via the action of Tah18p; ortholog of human Ciapin1
YMR234W	YMR234W	RNH1	Ribonuclease H1; able to bind double-stranded RNAs and RNA-DNA hybrids; associates with RNAse polymerase I; the homolog of mammalian RNAse HII (the S. cerevisiae homolog of mammalian RNAse HI is RNH201)
YMR303C	YMR303C	ADH2	Glucose-repressible alcohol dehydrogenase II, catalyzes the conversion of ethanol to acetaldehyde; involved in the production of certain carboxylate esters; regulated by ADR1
YDR439W	YDR439W	LRS4	Nucleolar protein that forms a complex with Csm1p, and then Mam1p at kinetochores during meiosis I to mediate accurate homolog segregation; required for condensin recruitment to the replication fork barrier site and rDNA repeat segregation
YGL128C	YGL128C	CWC23	Component of a complex containing Cef1p, putatively involved in pre-mRNA splicing; has similarity to E. coli DnaJ and other DnaJ-like proteins and to S. pombe Cwf23p
YGL157W	YGL157W	ARI1	NADPH-dependent aldehyde reductase, utilizes aromatic and alophatic aldehyde substrates; member of the short-chain dehydrogenase/reductase superfamily
YLR100W	YLR100W	ERG27	3-keto sterol reductase, catalyzes the last of three steps required to remove two C-4 methyl groups from an intermediate in ergosterol biosynthesis; mutants are sterol auxotrophs
YNL141W	YNL141W	AAH1	Adenine deaminase (adenine aminohydrolase), converts adenine to hypoxanthine; involved in purine salvage; transcriptionally regulated by nutrient levels and growth phase; Aah1p degraded upon entry into quiescence via SCF and the proteasome
YOR262W	YOR262W	GPN2	Protein of unknown function required for establishment of sister chromatid cohesion; contains an ATP/GTP binding site motif; similar to YLR243W and is highly conserved across species and homologous to human gene GPN2/ATPBD1B
YPR180W	YPR180W	AOS1	Subunit of a heterodimeric nuclear SUMO activating enzyme (E1) with Uba2p; activates Smt3p (SUMO) before its conjugation to proteins (sumoylation), which may play a role in protein targeting; essential for viability
YJR145C	YJR145C	RPS4A	Protein component of the small (40S) ribosomal subunit; mutation affects 20S pre-rRNA processing; identical to Rps4Bp and has similarity to rat S4 ribosomal protein
YCL032W	YCL032W	STE50	Protein involved in mating response, invasive/filamentous growth, and osmotolerance, acts as an adaptor that links G protein-associated Cdc42p-Ste20p complex to the effector Ste11p to modulate signal transduction
YGR101W	YGR101W	PCP1	Mitochondrial serine protease required for the processing of various mitochondrial proteins and maintenance of mitochondrial DNA and morphology; belongs to the rhomboid-GlpG superfamily of intramembrane peptidases
YIL019W	YIL019W	FAF1	Protein required for pre-rRNA processing and 40S ribosomal subunit assembly
YIL154C	YIL154C	IMP2'	Transcriptional activator involved in maintenance of ion homeostasis and protection against DNA damage caused by bleomycin and other oxidants, contains a C-terminal leucine-rich repeat
YJR154W	YJR154W	YJR154W	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm
YOR007C	YOR007C	SGT2	Glutamine-rich cytoplasmic protein that serves as a scaffold for binding Get4/5p and other proteins required to mediate posttranslational insertion of tail-anchored proteins into the ER membrane; has similarity to human cochaperone SGT
YOR315W	YOR315W	SFG1	Nuclear protein, putative transcription factor required for growth of superficial pseudohyphae (which do not invade the agar substrate) but not for invasive pseudohyphal growth; may act together with Phd1p; potential Cdc28p substrate
YBL033C	YBL033C	RIB1	GTP cyclohydrolase II; catalyzes the first step of the riboflavin biosynthesis pathway
YDR372C	YDR372C	VPS74	Protein required for Golgi localization of glycosyltransferases; binds the cytosolic domains of Golgi glycosyltransferases; binding to PtdIns4P required for Golgi targeting and function; tetramer formation required for function
YGL175C	YGL175C	SAE2	Endonuclease that processes hairpin DNA structures with the MRX complex; involved in meiotic and mitotic double-strand break repair; phosphorylated in response to DNA damage and required for normal resistance to DNA-damaging agents
YGR165W	YGR165W	MRPS35	Mitochondrial ribosomal protein of the small subunit; null mutant does not grow on glycerol, is sensitive to 2,4-dichlorophenol, and accumulates large lipid droplets
YGR180C	YGR180C	RNR4	Ribonucleotide-diphosphate reductase (RNR), small subunit; the RNR complex catalyzes the rate-limiting step in dNTP synthesis and is regulated by DNA replication and DNA damage checkpoint pathways via localization of the small subunits
YIL145C	YIL145C	PAN6	Pantothenate synthase, also known as pantoate-beta-alanine ligase, required for pantothenic acid biosynthesis, deletion causes pantothenic acid auxotrophy, homologous to E. coli panC
YPR086W	YPR086W	SUA7	Transcription factor TFIIB, a general transcription factor required for transcription initiation and start site selection by RNA polymerase II
YPR127W	YPR127W	YPR127W	Protein of unknown function, differentially expressed during alcoholic fermentation; expression activated by transcription factor YRM1/YOR172W; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and the nucleus
YBR149W	YBR149W	ARA1	NADP+ dependent arabinose dehydrogenase, involved in carbohydrate metabolism; purified as homodimer; naturally occurs with a N-terminus degradation product
YDL175C	YDL175C	AIR2	Zinc knuckle protein, involved in nuclear RNA processing and degredation as a component of the TRAMP complex; stimulates the poly(A) polymerase activity of Pap2p in vitro; functionally redundant with Air1p
YER016W	YER016W	BIM1	Microtubule-binding protein that together with Kar9p makes up the cortical microtubule capture site and delays the exit from mitosis when the spindle is oriented abnormally
YHR034C	YHR034C	PIH1	Protein of unresolved function; may function in protein folding and/or rRNA processing, interacts with a chaperone (Hsp82p), two chromatin remodeling factors (Rvb1p, Rvb2p) and two rRNA processing factors (Rrp43p, Nop58p)
YKR081C	YKR081C	RPF2	Essential protein involved in the processing of pre-rRNA and the assembly of the 60S ribosomal subunit; interacts with ribosomal protein L11; localizes predominantly to the nucleolus; constituent of 66S pre-ribosomal particles
YPL118W	YPL118W	MRP51	Mitochondrial ribosomal protein of the small subunit; MRP51 exhibits genetic interactions with mutations in the COX2 and COX3 mRNA 5'-untranslated leader sequences
YPR004C	YPR004C	AIM45	Putative ortholog of mammalian electron transfer flavoprotein complex subunit ETF-alpha; interacts with frataxin, Yfh1p; null mutant displays elevated frequency of mitochondrial genome loss; may have a role in oxidative stress response
YDL078C	YDL078C	MDH3	Peroxisomal malate dehydrogenase, catalyzes interconversion of malate and oxaloacetate; involved in the glyoxylate cycle
YLR375W	YLR375W	STP3	Zinc-finger protein of unknown function, possibly involved in pre-tRNA splicing and in uptake of branched-chain amino acids
YOR352W	YOR352W	TFB6	Putative protein of unknown function; expression levels regulated by Arg5,6p; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus
YIL106W	YIL106W	MOB1	Component of the mitotic exit network; associates with and is required for the activation and Cdc15p-dependent phosphorylation of the Dbf2p kinase; required for cytokinesis and cell separation; component of the CCR4 transcriptional complex
YGL040C	YGL040C	HEM2	Aminolevulinate dehydratase, a homo-octameric enzyme, catalyzes the conversion of 5-aminolevulinate to porphobilinogen, the second step in heme biosynthesis; enzymatic activity is zinc-dependent; localizes to the cytoplasm and nucleus
YGR031W	YGR031W	IMO32	Conserved mitochondrial protein of unknown function; processed by both mitochondrial processing peptidase and mitochondrial octapeptidyl aminopeptidase; gene contains the nested antisense gene NAG1
YHR106W	YHR106W	TRR2	Mitochondrial thioredoxin reductase involved in protection against oxidative stress, required with Glr1p to maintain the redox state of Trx3p; contains active-site motif (CAVC) present in prokaryotic orthologs; binds NADPH and FAD
YLR265C	YLR265C	NEJ1	Protein involved in regulation of nonhomologous end joining; interacts with DNA ligase IV components Dnl4p and Lif1p; repressed by MAT heterozygosity; regulates cellular distribution of Lif1p
YMR144W	YMR144W	FDO1	Putative protein of unknown function; localized to the nucleus; YMR144W is not an essential gene
YNR035C	YNR035C	ARC35	Subunit of the ARP2/3 complex, which is required for the motility and integrity of cortical actin patches; required for cortical localization of calmodulin
YOL151W	YOL151W	GRE2	3-methylbutanal reductase and NADPH-dependent methylglyoxal reductase (D-lactaldehyde dehydrogenase); stress induced (osmotic, ionic, oxidative, heat shock and heavy metals); regulated by the HOG pathway
YDL099W	YDL099W	BUG1	Cis-golgi localized protein involved in ER to Golgi transport; forms a complex with the mammalian GRASP65 homolog, Grh1p; mutants are compromised for the fusion of ER-derived vesicles with Golgi membranes
YDR411C	YDR411C	DFM1	Endoplasmic reticulum (ER) localized protein involved in ER-associated protein degradation (ERAD), ER stress and homeostasis; interacts with components of ERAD-L and ERAD-C and Cdc48p; derlin-like family member similar to Der1p
YGR163W	YGR163W	GTR2	Putative GTP binding protein that negatively regulates Ran/Tc4 GTPase cycle; activates transcription; subunit of EGO and GSE complexes; required for sorting of Gap1p; localizes to cytoplasm and to chromatin; homolog of human RagC and RagD
YGR283C	YGR283C	YGR283C	Protein of unknown function; may interact with ribosomes, based on co-purification experiments; predicted to be involved in ribosome biogenesis; null mutant is resistant to fluconazole; GFP-fusion protein localizes to the nucleolus
YKL164C	YKL164C	PIR1	O-glycosylated protein required for cell wall stability; attached to the cell wall via beta-1,3-glucan; mediates mitochondrial translocation of Apn1p; expression regulated by the cell integrity pathway and by Swi5p during the cell cycle
YOL007C	YOL007C	CSI2	Protein of unknown function; green fluorescent protein (GFP)- fusion protein localizes to the mother side of the bud neck and the vacuole; YOL007C is not an essential gene
YOR026W	YOR026W	BUB3	Kinetochore checkpoint WD40 repeat protein that localizes to kinetochores during prophase and metaphase, delays anaphase in the presence of unattached kinetochores; forms complexes with Mad1p-Bub1p and with Cdc20p, binds Mad2p and Mad3p
YPL004C	YPL004C	LSP1	Primary component of eisosomes, which are large immobile patch structures at the cell cortex associated with endocytosis, along with Pil1p and Sur7p; null mutants show activation of Pkc1p/Ypk1p stress resistance pathways; member of the BAR domain family
YPR057W	YPR057W	BRR1	snRNP protein component of spliceosomal snRNPs, required for pre-mRNA splicing and snRNP biogenesis; in null mutant newly-synthesized snRNAs are destabilized and 3'-end processing is slowed
YHR156C	YHR156C	LIN1	Non-essential component of U5 snRNP; nuclear protein; physically interacts with Irr1p of cohesin complex; may link together proteins involved in chromosome segregation, mRNA splicing and DNA replication
YJR105W	YJR105W	ADO1	Adenosine kinase, required for the utilization of S-adenosylmethionine (AdoMet); may be involved in recycling adenosine produced through the methyl cycle
YML037C	YML037C	YML037C	Putative protein of unknown function with some characteristics of a transcriptional activator; may be a target of Dbf2p-Mob1p kinase; GFP-fusion protein co-localizes with clathrin-coated vesicles; YML037C is not an essential gene
YNL290W	YNL290W	RFC3	Subunit of heteropentameric Replication factor C (RF-C), which is a DNA binding protein and ATPase that acts as a clamp loader of the proliferating cell nuclear antigen (PCNA) processivity factor for DNA polymerases delta and epsilon
YDL209C	YDL209C	CWC2	Member of the NineTeen Complex (NTC) that contains Prp19p and stabilizes U6 snRNA in catalytic forms of the spliceosome containing U2, U5, and U6 snRNAs; binds directly to U6 snRNA; similar to S. pombe Cwf2
YGR084C	YGR084C	MRP13	Mitochondrial ribosomal protein of the small subunit
YGR086C	YGR086C	PIL1	Primary component of eisosomes, which are large immobile cell cortex structures associated with endocytosis; null mutants show activation of Pkc1p/Ypk1p stress resistance pathways; detected in phosphorylated state in mitochondria; member of the BAR domain family
YJR129C	YJR129C	EFM3	Putative protein of unknown function; predicted S-adenosylmethionine-dependent methyltransferase of the seven beta-strand family; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm
YOR061W	YOR061W	CKA2	Alpha' catalytic subunit of casein kinase 2 (CK2), a Ser/Thr protein kinase with roles in cell growth and proliferation; CK2, comprised of CKA1, CKA2, CKB1 and CKB2, has many substrates including transcription factors and all RNA polymerase
YPL031C	YPL031C	PHO85	Cyclin-dependent kinase, with ten cyclin partners; involved in regulating the cellular response to nutrient levels and environmental conditions and progression through the cell cycle
YBL031W	YBL031W	SHE1	Mitotic spindle protein that interacts with components of the Dam1 (DASH) complex, its effector Sli15p, and microtubule-associated protein Bim1p; also localizes to nuclear microtubules and to the bud neck in a ring-shaped structure
YDR077W	YDR077W	SED1	Major stress-induced structural GPI-cell wall glycoprotein in stationary-phase cells, associates with translating ribosomes, possible role in mitochondrial genome maintenance; ORF contains two distinct variable minisatellites
YER156C	YER156C	YER156C	Putative protein of unknown function; interacts with Hsp82p and copurifies with Ipl1p; expression is copper responsive and downregulated in strains deleted for MAC1, a copper-responsive transcription factor; similarity to mammalian MYG1
YJL088W	YJL088W	ARG3	Ornithine carbamoyltransferase (carbamoylphosphate:L-ornithine carbamoyltransferase), catalyzes the sixth step in the biosynthesis of the arginine precursor ornithine
YJR008W	YJR008W	MHO1	Putative protein of unknown function; expression repressed by inosine and choline in an Opi1p-dependent manner; expression induced by mild heat-stress on a non-fermentable carbon source.
YKL193C	YKL193C	SDS22	Conserved nuclear regulatory subunit of Glc7p type 1 protein serine-threonine phosphatase (PP1), functions positively with Glc7p to promote dephosphorylation of nuclear substrates required for chromosome transmission during mitosis
YMR127C	YMR127C	SAS2	Histone acetyltransferase (HAT) catalytic subunit of the SAS complex (Sas2p-Sas4p-Sas5p), which acetylates free histones and nucleosomes and regulates transcriptional silencing; member of the MYSTacetyltransferase family
YOR261C	YOR261C	RPN8	Essential, non-ATPase regulatory subunit of the 26S proteasome; has similarity to the human p40 proteasomal subunit and to another S. cerevisiae regulatory subunit, Rpn11p
YPR056W	YPR056W	TFB4	Subunit of TFIIH complex, involved in transcription initiation, similar to 34 kDa subunit of human TFIIH; interacts with Ssl1p
YBR141C	YBR141C	BMT2	Putative S-adenosylmethionine-dependent methyltransferase; green fluorescent protein (GFP)-fusion protein localizes to the nucleolus; YBR141C is not an essential gene
YDR392W	YDR392W	SPT3	Subunit of the SAGA and SAGA-like transcriptional regulatory complexes, interacts with Spt15p to activate transcription of some RNA polymerase II-dependent genes, also functions to inhibit transcription at some promoters
YEL017W	YEL017W	GTT3	Protein of unknown function with a possible role in glutathione metabolism, as suggested by computational analysis of large-scale protein-protein interaction data; GFP-fusion protein localizes to the nuclear periphery
YKL151C	YKL151C	NNR2	Putative protein of unknown function; YKL151C promoter contains STREs (stress response elements) and expression is induced by heat shock or methyl methanesulfonate; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm
YLR017W	YLR017W	MEU1	Methylthioadenosine phosphorylase (MTAP), catalyzes the initial step in the methionine salvage pathway; affects polyamine biosynthesis through regulation of ornithine decarboxylase (Spe1p) activity; regulates ADH2 gene expression
YIL096C	YIL096C	BMT5	Putative protein of unknown function; associates with precursors of the 60S ribosomal subunit; predicted to be involved in ribosome biogenesis
YCL055W	YCL055W	KAR4	Transcription factor required for gene regulation in response to pheromones; also required during meiosis; exists in two forms, a slower-migrating form more abundant during vegetative growth and a faster-migrating form induced by pheromone
YDL230W	YDL230W	PTP1	Phosphotyrosine-specific protein phosphatase that dephosphorylates a broad range of substrates in vivo, including Fpr3p; localized to the cytoplasm and the mitochondria; proposed to be a negative regulator of filamentation
YDR204W	YDR204W	COQ4	Protein with a role in ubiquinone (Coenzyme Q) biosynthesis, possibly functioning in stabilization of Coq7p; located on the matrix face of the mitochondrial inner membrane; component of a mitochondrial ubiquinone-synthesizing complex
YFR025C	YFR025C	HIS2	Histidinolphosphatase, catalyzes the eighth step in histidine biosynthesis; mutations cause histidine auxotrophy and sensitivity to Cu, Co, and Ni salts; transcription is regulated by general amino acid control
YGR058W	YGR058W	PEF1	Penta-EF-hand protein required for polar bud growth and cell wall abscission; binds calcium and zinc with different affinity; localizes to bud site in G1, bud neck in G2
YLR354C	YLR354C	TAL1	Transaldolase, enzyme in the non-oxidative pentose phosphate pathway; converts sedoheptulose 7-phosphate and glyceraldehyde 3-phosphate to erythrose 4-phosphate and fructose 6-phosphate
YPL069C	YPL069C	BTS1	Geranylgeranyl diphosphate synthase, increases the intracellular pool of geranylgeranyl diphosphate, suppressor of bet2 mutation that causes defective geranylgeranylation of small GTP-binding proteins that mediate vesicular traffic
YPR110C	YPR110C	RPC40	RNA polymerase subunit AC40, common to RNA polymerase I and III
YBR046C	YBR046C	ZTA1	NADPH-dependent quinone reductase, GFP-tagged protein localizes to the cytoplasm and nucleus; has similarity to E. coli quinone oxidoreductase and to human zeta-crystallin
YDR051C	YDR051C	DET1	Acid phosphatase involved in the non-vesicular transport of sterols in both directions between the endoplasmic reticulum and plasma membrane; deletion confers sensitivity to nickel
YHR085W	YHR085W	IPI1	Essential component of the Rix1 complex (with Rix1p and Ipi3p) that is required for processing of ITS2 sequences from 35S pre-rRNA; Rix1 complex associates with Mdn1p in pre-60S ribosomal particles
YKL085W	YKL085W	MDH1	Mitochondrial malate dehydrogenase, catalyzes interconversion of malate and oxaloacetate; involved in the tricarboxylic acid (TCA) cycle; phosphorylated
YCR036W	YCR036W	RBK1	Putative ribokinase
YDL108W	YDL108W	KIN28	Serine/threonine protein kinase, subunit of the transcription factor TFIIH; involved in transcription initiation at RNA polymerase II promoters
YER161C	YER161C	SPT2	Protein involved in negative regulation of transcription; required for RNA polyadenylation; exhibits regulated interactions with both histones and SWI-SNF components, has similarity to mammalian HMG1 proteins
YGR043C	YGR043C	NQM1	Transaldolase of unknown function; transcription is repressed by Mot1p and induced by alpha-factor and during diauxic shift
YMR142C	YMR142C	RPL13B	Protein component of the large (60S) ribosomal subunit, nearly identical to Rpl13Ap; not essential for viability; has similarity to rat L13 ribosomal protein
YNL265C	YNL265C	IST1	Protein with a positive role in the multivesicular body sorting pathway; functions and forms a complex with Did2p; recruitment to endosomes is mediated by the Vps2p-Vps24p subcomplex of ESCRT-III; also interacts with Vps4p
YPL111W	YPL111W	CAR1	Arginase, responsible for arginine degradation, expression responds to both induction by arginine and nitrogen catabolite repression; disruption enhances freeze tolerance
YBR189W	YBR189W	RPS9B	Protein component of the small (40S) ribosomal subunit; nearly identical to Rps9Ap and has similarity to E. coli S4 and rat S9 ribosomal proteins
YGR080W	YGR080W	TWF1	Twinfilin, highly conserved actin monomer-sequestering protein involved in regulation of the cortical actin cytoskeleton, composed of two cofilin-like regions, localizes actin monomers to sites of rapid filament assembly
YGR192C	YGR192C	TDH3	Glyceraldehyde-3-phosphate dehydrogenase, isozyme 3, involved in glycolysis and gluconeogenesis; tetramer that catalyzes the reaction of glyceraldehyde-3-phosphate to 1,3 bis-phosphoglycerate; detected in the cytoplasm and cell wall
YHL025W	YHL025W	SNF6	Subunit of the SWI/SNF chromatin remodeling complex involved in transcriptional regulation; functions interdependently in transcriptional activation with Snf2p and Snf5p
YJL052W	YJL052W	TDH1	Glyceraldehyde-3-phosphate dehydrogenase, isozyme 1, involved in glycolysis and gluconeogenesis; tetramer that catalyzes the reaction of glyceraldehyde-3-phosphate to 1,3 bis-phosphoglycerate; detected in the cytoplasm and cell wall
YJR009C	YJR009C	TDH2	Glyceraldehyde-3-phosphate dehydrogenase, isozyme 2, involved in glycolysis and gluconeogenesis; tetramer that catalyzes the reaction of glyceraldehyde-3-phosphate to 1,3 bis-phosphoglycerate; detected in the cytoplasm and cell wall
YPL055C	YPL055C	LGE1	Protein of unknown function; null mutant forms abnormally large cells, and homozygous diploid null mutant displays delayed premeiotic DNA synthesis and reduced efficiency of meiotic nuclear division
YDR267C	YDR267C	CIA1	WD40 repeat protein involved in assembly of cytosolic and nuclear iron-sulfur proteins; similar to the human Ciao1 protein; YDR267C is an essential gene
YHL009C	YHL009C	YAP3	Basic leucine zipper (bZIP) transcription factor
YLR181C	YLR181C	VTA1	Multivesicular body (MVB) protein involved in endosomal protein sorting; regulates Vps4p activity by promoting its oligomerization; has an N-terminal Vps60- and Did2- binding domain, a linker region, and a C-terminal Vps4p binding domain
YNL097C	YNL097C	PHO23	Probable component of the Rpd3 histone deacetylase complex, involved in transcriptional regulation of PHO5; affects termination of snoRNAs and cryptic unstable transcripts (CUTs); C-terminus has similarity to human candidate tumor suppressor p33(ING1) and its isoform ING3
YNL301C	YNL301C	RPL18B	Protein component of the large (60S) ribosomal subunit, identical to Rpl18Ap and has similarity to rat L18 ribosomal protein
YOR246C	YOR246C	ENV9	Protein with similarity to oxidoreductases, found in lipid particles; required for replication of Brome mosaic virus in S. cerevisiae, a model system for studying replication of positive-strand RNA viruses in their natural hosts
YHR083W	YHR083W	SAM35	Essential component of the sorting and assembly machinery (SAM complex or TOB complex) of the mitochondrial outer membrane, which binds precursors of beta-barrel proteins and facilitates their insertion into the outer membrane
YJL208C	YJL208C	NUC1	Major mitochondrial nuclease, has RNAse and DNA endo- and exonucleolytic activities; has roles in mitochondrial recombination, apoptosis and maintenance of polyploidy
YKR013W	YKR013W	PRY2	Protein of unknown function
YOR142W	YOR142W	LSC1	Alpha subunit of succinyl-CoA ligase, which is a mitochondrial enzyme of the TCA cycle that catalyzes the nucleotide-dependent conversion of succinyl-CoA to succinate; phosphorylated
YBR129C	YBR129C	OPY1	Protein of unknown function, overproduction blocks cell cycle arrest in the presence of mating pheromone; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies
YDR044W	YDR044W	HEM13	Coproporphyrinogen III oxidase, an oxygen requiring enzyme that catalyzes the sixth step in the heme biosynthetic pathway; transcription is repressed by oxygen and heme (via Rox1p and Hap1p)
YGL091C	YGL091C	NBP35	Essential iron-sulfur cluster binding protein localized in the cytoplasm; forms a complex with Cfd1p that is involved in iron-sulfur protein assembly in the cytosol; similar to P-loop NTPases
YGR015C	YGR015C	EAT1	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the mitochondrion
YKR062W	YKR062W	TFA2	TFIIE small subunit, involved in RNA polymerase II transcription initiation
YLR239C	YLR239C	LIP2	Lipoyl ligase, involved in the modification of mitochondrial enzymes by the attachment of lipoic acid groups
YBR119W	YBR119W	MUD1	U1 snRNP A protein, homolog of human U1-A; involved in nuclear mRNA splicing
YNL302C	YNL302C	RPS19B	Protein component of the small (40S) ribosomal subunit, required for assembly and maturation of pre-40 S particles; mutations in human RPS19 are associated with Diamond Blackfan anemia; nearly identical to Rps19Ap
YDL205C	YDL205C	HEM3	Porphobilinogen deaminase, catalyzes the conversion of 4-porphobilinogen to hydroxymethylbilane, the third step in heme biosynthesis; localizes to the cytoplasm and nucleus; expression is regulated by Hap2p-Hap3p, but not by levels of heme
YHR104W	YHR104W	GRE3	Aldose reductase involved in methylglyoxal, d-xylose, arabinose, and galactose metabolism; stress induced (osmotic, ionic, oxidative, heat shock, starvation and heavy metals); regulated by the HOG pathway
YIL063C	YIL063C	YRB2	Protein of unknown function involved in nuclear processes of the Ran-GTPase cycle; involved in nuclear protein export; contains Ran Binding Domain and FxFG repeats; interacts with Srm1p, GTP-Gsp1p, Rna1p and Crm1p; is not essential
YIL084C	YIL084C	SDS3	Component of the Rpd3p/Sin3p deacetylase complex required for its structural integrity and catalytic activity, involved in transcriptional silencing and required for sporulation; cells defective in SDS3 display pleiotropic phenotypes
YBR048W	YBR048W	RPS11B	Protein component of the small (40S) ribosomal subunit; identical to Rps11Ap and has similarity to E. coli S17 and rat S11 ribosomal proteins
